term,estimate,std.error,statistic,p.value,Drug,Model
SpeciesSerratia ureilytica,-2.229070108949073,0.6645643803094156,-3.3541823410867084,7.959989004418255e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
"SpeciesSerratia, non-speciated",-2.154496703647396,0.6703883312964762,-3.2138040044354224,0.0013098905248377709,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryAustralia,-1.1501425393786529,0.07189733362747218,-15.997012425217116,1.3405546558131487e-57,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryAustria,-0.7048841744632148,0.0883583431453063,-7.977562156230395,1.4925174951016438e-15,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryBelgium,-0.5650447166558253,0.04993424384663382,-11.315775971120793,1.0962802265776969e-29,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryCanada,-1.2975089933695174,0.06625356879228543,-19.58398644814737,2.1177965332070708e-85,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryCosta Rica,-0.9773049133767773,0.21442383275257015,-4.5578185075374416,5.168767144056908e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryCzech Republic,-0.7682357291860422,0.05848659534776999,-13.13524448838231,2.06822363401226e-39,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryDenmark,-1.2140269667602495,0.09049985334510774,-13.414684354578323,4.960405641515173e-41,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryDominican Republic,-2.0201620580521897,0.4627983560626216,-4.3651020613799245,1.2706341828891546e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryFinland,-1.7781007848755959,0.18827192768940687,-9.44432240481936,3.577111959212451e-21,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryFrance,-0.841349228855839,0.04562890111870871,-18.43895443957711,6.396621029714682e-76,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryGermany,-0.9730168881937336,0.046570344860178664,-20.893486855531965,6.137091424266575e-97,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryGuatemala,0.35319697604615546,0.0904074387049234,3.906724724266755,9.355563291683975e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryHong Kong,-1.1237708794213448,0.11666305411828497,-9.63262009480697,5.822555045111846e-22,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryHungary,-0.4967252650892478,0.059918320850254746,-8.290039808202268,1.1321057248464693e-16,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryIndia,0.44518111216726064,0.07178894417715849,6.201248914716683,5.601683447562137e-10,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryIreland,-0.6733668546907585,0.07813627609117735,-8.617851891290616,6.822184504141361e-18,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryIsrael,-0.6991600495643191,0.06388026461260077,-10.944852119889397,7.033240520945873e-28,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryJapan,-1.582689096968783,0.0964867176045615,-16.403181041511147,1.8148124649284468e-60,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryJordan,-0.3818418483216773,0.12566887371636526,-3.0384759330579714,0.002377780967179998,Piperacillin tazobactam_I,Species+Country+Gender+Age
"CountryKorea, South",-0.4020861196536313,0.06060313977998411,-6.634740726526376,3.2507342184386504e-11,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryKuwait,-0.28809898717768423,0.0604133010512655,-4.768800614507214,1.853259686541138e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryLatvia,-0.8313194364238297,0.11082029836667835,-7.501508736902952,6.308742416820325e-14,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryMalaysia,-0.7784494313424691,0.09051499824402134,-8.600225890120779,7.955934996754518e-18,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryMexico,-0.31490223136760387,0.05058207069766522,-6.225570187701692,4.798077903688438e-10,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryNetherlands,-1.7663222076157548,0.1016803029058347,-17.371331094986324,1.3603334061720292e-67,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryNigeria,0.26345944514849573,0.0929611986959596,2.8340796896366456,0.004595786993813832,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryPanama,-0.6208702772500923,0.11115264496635652,-5.585744517712702,2.3270111901636782e-8,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryPhilippines,-0.35493919919177186,0.06047845001577441,-5.868854097603264,4.388173745432873e-9,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryPortugal,-0.19907175150795156,0.05111563179265038,-3.894537630200532,9.838621817552531e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryRomania,0.31357574071152794,0.07089037649848687,4.42338941052487,9.716437853601556e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryRussia,0.33809661142142416,0.05119149735927783,6.604546240336693,3.9873674360862617e-11,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySaudi Arabia,-0.32549705503322857,0.13999735962301244,-2.32502281407116,0.020070740327093366,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySerbia,0.7122005471605969,0.20847951513984242,3.4161655963314765,6.350961343956485e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySingapore,-0.8668555890664986,0.15205536479058435,-5.70092078145589,1.191620063895123e-8,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySouth Africa,-0.5491467526540265,0.05982642492744032,-9.178999970666002,4.3511330473659843e-20,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySpain,-0.6222958763794281,0.04363598634460879,-14.261070472085537,3.825411390520741e-46,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySweden,-1.5173409474863717,0.1402353064117531,-10.819963861534399,2.7688653540307653e-27,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountrySwitzerland,-1.4351640781915485,0.10163598892947324,-14.120628857042268,2.8345056330499707e-45,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryTaiwan,-0.43959479397331425,0.06097574650851206,-7.209338452493532,5.622435618706234e-13,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryThailand,-0.21404937507396626,0.061321478831091444,-3.490610128036217,4.819189479475605e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryTurkey,0.360233735361753,0.05744103307716158,6.271365887132366,3.5789449080533383e-10,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryUkraine,0.7089894832063603,0.14118342746083481,5.021761377786628,5.119976810301246e-7,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryUnited Kingdom,-1.0044804221095016,0.06022403020918122,-16.679063467199967,1.8611381103272512e-62,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryUnited States,-1.174544551002863,0.040979654381148076,-28.661650976324246,1.1475547775105369e-180,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryVenezuela,-0.577689045416022,0.06413015288359457,-9.008072169492726,2.0971034577214128e-19,Piperacillin tazobactam_I,Species+Country+Gender+Age
GenderMale,0.15006495137881537,0.012459379919014697,12.044335460851947,2.077438071792376e-33,Piperacillin tazobactam_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,0.137533195290058,0.057352568338105474,2.3980302761555654,0.016483502729300808,Piperacillin tazobactam_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.3813238601805817,0.03126065061010624,12.198206138975998,3.1774695573734293e-34,Piperacillin tazobactam_I,Species+Country+Gender+Age
`Age Group`3 to 12 Years,-0.12866673559976907,0.05202268291022302,-2.473281430367842,0.013387866879093935,Piperacillin tazobactam_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.4698820065813899,0.03165734074710957,14.842750385605015,7.751167768430284e-50,Piperacillin tazobactam_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.3724673121630114,0.03770009140615557,9.879745599295706,5.0962122926556226e-23,Piperacillin tazobactam_I,Species+Country+Gender+Age
`Age Group`Unknown,0.37657127979483085,0.09086674142761662,4.1442146364938495,3.4098026629144024e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
CountryChina,0.8405142295937097,0.2631350841175713,3.1942309495230967,0.0014020390518694977,Tigecycline_I,Species+Country
CountryGreece,0.9833133151204911,0.2661254301526836,3.694924286477759,2.1995231993857602e-4,Tigecycline_I,Species+Country
CountryPortugal,-0.7416414382883236,0.37244617414649184,-1.9912714635554791,0.04645105094750216,Tigecycline_I,Species+Country
CountryRomania,0.8154879997731619,0.3538419129580164,2.3046676210738215,0.021185195623573412,Tigecycline_I,Species+Country
CountryTaiwan,0.6305049604790016,0.3101456530916396,2.032931798959325,0.04205941384439378,Tigecycline_I,Species+Country
CountryUkraine,1.296412680942541,0.5221129648254782,2.48301185429456,0.01302767521778351,Tigecycline_I,Species+Country
SpeciesEnterococcus durans,3.5088420304937493,0.8472870652312889,4.141267079931074,3.453924974991949e-5,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus faecium,4.083268244423886,0.7194631922730207,5.675437309757987,1.383347986869694e-8,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus gallinarum,1.7560519123559806,0.8957836364796707,1.9603527468497501,0.04995457482877129,Vancomycin_I,Species+Country+Gender+Age
SpeciesEnterococcus raffinosus,2.30209043101013,0.8753721701852742,2.629841922576643,0.008542457951226537,Vancomycin_I,Species+Country+Gender+Age
CountryAustria,-2.882863901223519,0.7511164858965396,-3.8381049482391614,1.239874919879272e-4,Vancomycin_I,Species+Country+Gender+Age
CountryBelgium,-2.0934701037103625,0.29303251552069043,-7.14415634043365,9.055029517090962e-13,Vancomycin_I,Species+Country+Gender+Age
CountryBrazil,0.8824568752807493,0.2999511913451336,2.9420015680663383,0.0032609827574331704,Vancomycin_I,Species+Country+Gender+Age
CountryChile,0.8411031529193244,0.2771230466537774,3.0351252379602816,0.002404358246522532,Vancomycin_I,Species+Country+Gender+Age
CountryChina,-2.9791386058978957,0.36449832727652487,-8.173257277084256,3.001729226451265e-16,Vancomycin_I,Species+Country+Gender+Age
CountryColombia,-1.1342247250150277,0.3418096587773099,-3.318293371440328,9.056930447514614e-4,Vancomycin_I,Species+Country+Gender+Age
CountryCroatia,-0.7825101509553848,0.33137772908733165,-2.3613842520755557,0.018206854575983183,Vancomycin_I,Species+Country+Gender+Age
CountryCzech Republic,-1.7483376766303482,0.3142019393308544,-5.564375828977141,2.6309238553354677e-8,Vancomycin_I,Species+Country+Gender+Age
CountryDenmark,-1.2730472573700964,0.36642919398587953,-3.474197138940719,5.123844305035307e-4,Vancomycin_I,Species+Country+Gender+Age
CountryFrance,-4.784285062958751,0.6109874520270588,-7.830414597036387,4.862637546204925e-15,Vancomycin_I,Species+Country+Gender+Age
CountryGermany,-1.1667954444403439,0.2187335568272983,-5.33432300633044,9.590167848046582e-8,Vancomycin_I,Species+Country+Gender+Age
CountryGuatemala,-2.5729432716850784,1.0493380810630963,-2.4519678815795958,0.014207734302243473,Vancomycin_I,Species+Country+Gender+Age
CountryHungary,-0.8904554049576938,0.3036140560373243,-2.9328530324967144,0.003358628374895331,Vancomycin_I,Species+Country+Gender+Age
CountryIndia,-1.0911183572659793,0.38328805375495334,-2.846731972407263,0.004417053456013636,Vancomycin_I,Species+Country+Gender+Age
CountryIsrael,-2.6158382184426263,0.5515947505586207,-4.74231891400973,2.1128566571439506e-6,Vancomycin_I,Species+Country+Gender+Age
CountryItaly,-1.2136786752378075,0.22349473621713759,-5.430457539092335,5.6209752663186734e-8,Vancomycin_I,Species+Country+Gender+Age
CountryKuwait,-2.114194672004023,0.5082929962703425,-4.159401541074078,3.190825277361439e-5,Vancomycin_I,Species+Country+Gender+Age
CountryMalaysia,-1.9177235346517247,0.6429053596651932,-2.982901769010637,0.002855296191900727,Vancomycin_I,Species+Country+Gender+Age
CountryPhilippines,-2.107150792792501,0.5606568245356752,-3.75836108752908,1.710299466743732e-4,Vancomycin_I,Species+Country+Gender+Age
CountryPoland,-0.6384063665069488,0.32062995290437035,-1.9911002098339734,0.046469871403083805,Vancomycin_I,Species+Country+Gender+Age
CountryPortugal,-0.8147576757082952,0.2630085708778497,-3.097836975383958,0.001949386323109363,Vancomycin_I,Species+Country+Gender+Age
CountryRussia,-2.3545539574174574,0.39801946637681174,-5.915675378521214,3.305165163729556e-9,Vancomycin_I,Species+Country+Gender+Age
CountrySerbia,3.215844182276516,0.788185143389975,4.080061910892164,4.502370764978076e-5,Vancomycin_I,Species+Country+Gender+Age
CountrySouth Africa,-3.130427747328096,0.7458372864766379,-4.197199314231591,2.7023609082822442e-5,Vancomycin_I,Species+Country+Gender+Age
CountrySpain,-4.0646300965064,0.40559939341775925,-10.021292345277038,1.2288546262469381e-23,Vancomycin_I,Species+Country+Gender+Age
CountrySwitzerland,-4.360247253239282,1.0244772608891488,-4.2560703099012684,2.080513042655171e-5,Vancomycin_I,Species+Country+Gender+Age
CountryThailand,-1.238811419374815,0.3888690489814509,-3.185677601803445,0.0014441543271844293,Vancomycin_I,Species+Country+Gender+Age
CountryTurkey,-1.3446249808642747,0.3762914023378401,-3.5733608913473134,3.524285068040457e-4,Vancomycin_I,Species+Country+Gender+Age
CountryUnited Kingdom,-1.2665484163672025,0.2749133682639058,-4.607081948635423,4.083590969474109e-6,Vancomycin_I,Species+Country+Gender+Age
CountryUnited States,0.8629637137567496,0.20032868424170006,4.307739138922157,1.6493173647776615e-5,Vancomycin_I,Species+Country+Gender+Age
CountryVenezuela,-1.669485895033714,0.45045541650128584,-3.70621782728402,2.103773799735838e-4,Vancomycin_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,1.2084154521124855,0.21450765015274806,5.633437554567349,1.7665250041521816e-8,Vancomycin_I,Species+Country+Gender+Age
`Age Group`3 to 12 Years,0.7022381726867942,0.3179071193469322,2.208941322639715,0.027178722496009514,Vancomycin_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,1.1600342703293676,0.2165415765498579,5.357097185732709,8.456963666018841e-8,Vancomycin_I,Species+Country+Gender+Age
`Age Group`85 and Over,1.0585925980536401,0.23899808806527978,4.429293165577529,9.454243455729471e-6,Vancomycin_I,Species+Country+Gender+Age
`Age Group`Unknown,1.1798764423156953,0.5899708509585072,1.9998893850412895,0.045512209634725874,Vancomycin_I,Species+Country+Gender+Age
