term,estimate,std.error,statistic,p.value,Drug,Model
"SpeciesCitrobacter, non-speciated",1.8037126690413203,0.3391499519365475,5.318333848323181,1.0472178849631168e-7,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesCronobacter sakazakii,-11.262770697105873,228.7542199126336,-0.04923524777557056,0.9607318216546433,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter agglomerans,1.4447306553803017,0.3522963864965116,4.100895469714411,4.1155444727412253e-5,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter asburiae,4.508689344598616,0.3027823134199949,14.890861007275976,3.778717916576197e-50,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter bugandensis,2.977678509327035,0.8285041854162345,3.594041601408532,3.25587816464365e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter cancerogenus,4.12505652324636,1.0864717969818645,3.7967451476471377,1.466083743823372e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter cloacae,4.479403595427867,0.28090672642055,15.946231165435602,3.026169243588065e-57,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter gergoviae,-11.551933827839534,324.74381845620496,-0.035572451795252355,0.9716232746970205,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter hormaechi,4.246949002423264,0.7817594319894957,5.432552302714436,5.555366293531846e-8,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter intermedium,14.603947758991083,187.1791321227261,0.07802123876402975,0.9378111583976892,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter kobei,3.923413762189516,0.3078378525981593,12.74506604394425,3.3210944524717623e-37,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter ludwigii,4.4369213750750465,0.4302558417036633,10.312286191179608,6.200839230967889e-25,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter sakazakii,1.4851100164389806,0.4661980197359781,3.1855777021104528,0.0014446530341970137,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter spp,3.972106539350678,1.1067943978404269,3.5888386741937235,3.3215429441632013e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter taylorae,2.9080101930774673,1.1696508165360144,2.4862208036495033,0.012910783201054231,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEnterobacter xiangfangensis,2.432288849751624,0.6519921901363573,3.7305490564893673,1.9106293514945427e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
"SpeciesEnterobacter, non-speciated",3.931115470346617,0.31548174195548273,12.460675048831613,1.2233071433937403e-35,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEscherichia coli,-0.49609290211199425,0.2793797358153067,-1.7756939337932265,0.0757833777981938,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEscherichia hermanii,-11.328245017595554,229.13523794903136,-0.04943912214897038,0.9605693512996688,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesEscherichia vulneris,-11.058253069412734,324.74381873729277,-0.03405223573588171,0.9728354967351176,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesHaemophilus influenzae,-3.270350476427163,0.2954978468666482,-11.067256533693126,1.808527079504645e-28,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesHaemophilus parahaemolyticus,-10.957770834975651,324.743832420836,-0.033742814307787874,0.9730822375158771,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesHaemophilus parainfluenzae,-2.8919905860577004,0.5299081304337309,-5.4575320135031715,4.827981246439988e-8,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesHafnia alvei,1.778236305102589,1.2577356552027168,1.413839464395227,0.1574090433308869,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella aerogenes,4.241779967483393,0.2827465629403605,15.002056694772655,7.117906346210634e-51,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella ornithinolytica,0.775032119906521,0.8632047347828247,0.8978543428651522,0.36926320846958166,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella oxytoca,-0.7227620212157899,0.2816131660271966,-2.566506500431126,0.0102728699758554,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella ozaenae,-0.025481107176749982,1.1621157027767774,-0.021926480397661804,0.9825066015476337,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella planticola,-0.08467750614624216,1.139503079482777,-0.0743109059298703,0.9407629993492655,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella pneumoniae,0.2434775661465324,0.27928646272475294,0.8717843456182425,0.38332603620947536,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella spp,-11.137981516347232,114.73769325086417,-0.09707343071639923,0.9226680804089946,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKlebsiella variicola,-1.434200574536399,0.3116306780151568,-4.602244501957037,4.179621314002503e-6,Amoxycillin clavulanate_I,Species+Country+Gender+Age
"SpeciesKlebsiella, non-speciated",0.10590480692637676,0.3279763158405801,0.32290382509770627,0.7467680793584215,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesKluyvera ascorbata,-11.021701112464966,324.74382028677365,-0.033939679291608876,0.9729252519030342,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesLelliottia amnigena,2.5242864115318993,0.4583383454982583,5.507473761087466,3.640196468881622e-8,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesMorganella morganii,5.3637396440582705,0.3130014373178815,17.136469691705933,7.932294313604986e-66,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesPantoea agglomerans,-11.11576978218644,143.5655959381182,-0.07742641758668788,0.9382843256637711,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesPantoea dispersa,0.8956200851209546,1.4428785313124957,0.6207175903478621,0.5347854535924319,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesPantoea septica,-11.108605970254299,187.3278813500934,-0.05930033420649029,0.9527128949267447,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesPantoea spp,-10.89818559813186,324.7438215550905,-0.033559331616977536,0.973228552655142,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesPluralibacter gergoviae,-0.615424473315971,0.5176968889686531,-1.188773752421053,0.23452870931871725,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProteus hauseri,-1.5883423019835388,0.385482461600906,-4.120400952580733,3.7821363437884255e-5,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProteus mirabilis,-1.0863816297277087,0.28434637837275806,-3.820627630092545,1.3311249902657121e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProteus penneri,-1.8822193888340448,0.6527226841776431,-2.88364329057359,0.0039310375886879145,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProteus rettgeri,0.9335666245200503,1.2705243458174516,0.7347884576894088,0.46246833767566164,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProteus spp,-11.302741309673355,161.25866547604713,-0.0700907531158518,0.9441214265471173,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProteus vulgaris,-1.8691368237462813,0.30529873287773107,-6.12232093506543,9.222203185492332e-10,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProvidencia alcalifaciens,2.17074084869999,0.5014907897415175,4.328575704887524,1.5007674580932349e-5,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProvidencia rettgeri,2.0707718226299137,0.29098364635925617,7.116454304353873,1.1073886715082827e-12,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProvidencia spp,1.277716740554309,1.4521948438284678,0.8798521396659305,0.37893941483926785,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesProvidencia stuartii,3.6443400666611128,0.3004363390177601,12.130157352388986,7.310882408719022e-34,Amoxycillin clavulanate_I,Species+Country+Gender+Age
"SpeciesProvidencia, non-speciated",2.9387474810169403,0.5005222595803868,5.871362211703914,4.322287513454223e-9,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesRaoultella ornithinolytica,-1.1032808563391752,0.4112550222289307,-2.6827170410213714,0.007302674878428865,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesRaoultella planticola,-0.6491159694737947,0.6087333312474021,-1.0663387991974111,0.2862705164368977,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesRaoultella terrigena,-11.100089229818241,229.00033906136164,-0.04847193360200189,0.9613401318818247,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia ficaria,3.7129627406104735,1.1009275659076632,3.372576775792974,7.446832165560982e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia fonticola,1.5551009964554938,0.7307307518539579,2.1281450007543854,0.03332506322684367,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia grimesii,-10.964456287505536,227.84004606776926,-0.04812348170015838,0.9616178321927357,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia liquefaciens,0.5916211127153637,0.31120963486319203,1.9010372637577262,0.057297131889616146,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia marcescens,4.082097535094206,0.2816027589709629,14.495942973041421,1.285251335152465e-47,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia odorifera,0.1813681353453001,0.5732935715008166,0.31636171127909074,0.7517279755931372,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia plymuthica,0.28357075365590534,1.1647727883213395,0.24345585379324072,0.8076522799535978,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia rubidaea,-1.7709365011044271,1.0598010064706702,-1.671008510363627,0.09471999684987471,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesSerratia ureilytica,4.264935555729278,0.48220401188982875,8.844670410381626,9.17988585837437e-19,Amoxycillin clavulanate_I,Species+Country+Gender+Age
"SpeciesSerratia, non-speciated",3.5007951298503905,0.49191141072976396,7.116718688547732,1.105267483584446e-12,Amoxycillin clavulanate_I,Species+Country+Gender+Age
SpeciesStreptococcus pneumoniae,-1.5822100614661219,0.2813625675326816,-5.623385069807983,1.8725135951235408e-8,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryAustralia,-0.8147899318372476,0.08055187958711273,-10.115095215824157,4.7355633632612895e-24,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryAustria,-1.01761349158493,0.11464460786621822,-8.876243815779018,6.915615989012593e-19,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryBelgium,-0.4666645956514869,0.06315455057228432,-7.389247353084401,1.4766225084469798e-13,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryBrazil,0.038341843016175985,0.06977518697092662,0.5495054141832965,0.5826586500393707,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryCanada,-1.1089040314870082,0.07742693913407032,-14.32194070808948,1.5960314767492328e-46,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryChile,-0.23019762065109922,0.07416524668638333,-3.103847569260001,0.0019102171885016026,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryChina,0.027016162747173243,0.06062959850198776,0.44559362777715755,0.6558908143630131,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryColombia,-0.08405906355333038,0.07331819272275888,-1.1464966665393186,0.2515897057191295,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryCosta Rica,-1.563105328918273,0.2649627019277939,-5.899340992319143,3.6495629333262566e-9,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryCroatia,-0.13501317458812742,0.09556096777756404,-1.4128485481896307,0.15770026013569,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryCzech Republic,-0.605079712722433,0.07269422023189374,-8.323628904639675,8.531040702655758e-17,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryDenmark,-1.231821479106203,0.10180804127998044,-12.099451709502917,1.0631890050076408e-33,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryDominican Republic,-1.11775956870461,0.3480479474078109,-3.2115103020415776,0.0013203923624799548,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryFinland,-1.0550101514558108,0.16970853163080774,-6.216600552239363,5.08040869595869e-10,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryFrance,-0.7051567554571405,0.05788128539506107,-12.182810914515567,3.838214151209628e-34,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryGermany,-0.9753504298657735,0.058733648411490536,-16.60633140022948,6.271309513316439e-62,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryGreece,0.048774762613029196,0.06709046682956188,0.7269998990607368,0.467226017580123,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryGuatemala,0.21699398535938075,0.1217107653758978,1.7828659994800407,0.07460811896845788,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryHong Kong,-0.6618943946874414,0.13576065742080667,-4.875450717919104,1.0856029731303011e-6,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryHungary,-0.622633605164049,0.0774694421013255,-8.037151014327439,9.195131912480204e-16,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryIndia,0.681041220473464,0.08983915427515812,7.580672658466712,3.437679414820616e-14,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryIreland,-0.618010641559252,0.09808072767293495,-6.301040543052475,2.956540387938612e-10,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryIsrael,-0.534603729901525,0.0776309930368161,-6.8864729019760444,5.7192648602068695e-12,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryItaly,-0.09533224449785975,0.05557443554052712,-1.7153974407592432,0.08627238430884737,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryJapan,-1.1704891468174756,0.10189675601077618,-11.487010898498962,1.5332578406918238e-30,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryJordan,-0.23467467491075247,0.16660238540194383,-1.4085913256558595,0.15895604527391163,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryKenya,-0.38353079991856043,0.18922701022011337,-2.026829042388971,0.04267989924343092,Amoxycillin clavulanate_I,Species+Country+Gender+Age
"CountryKorea, South",-0.29793952154908593,0.07422072246715794,-4.01423634323853,5.9638565840340275e-5,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryKuwait,-0.439564558880558,0.07774096693252387,-5.654220370864218,1.5655524408738616e-8,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryLatvia,-0.7063419760443336,0.14354893735846844,-4.920565690294635,8.629443012454853e-7,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryLithuania,-0.6991104521884614,0.1607776702952191,-4.348305650310509,1.3719331746299116e-5,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryMalaysia,-0.915106843875117,0.12142510571389563,-7.536389105818947,4.831634769955037e-14,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryMexico,-0.3964542442071587,0.06574642586516946,-6.030050135655946,1.6390882198086064e-9,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryMorocco,-0.03281488817413039,0.1348769007486088,-0.24329509346669104,0.8077768050703608,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryNetherlands,-1.1788692154374025,0.09153896492366266,-12.878332373765643,5.960964996248451e-38,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryNigeria,0.33758548943327177,0.10842203826575246,3.1136242671053505,0.0018480466822328972,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryPakistan,0.18052000038017807,0.15531051660014755,1.1623166565399639,0.24510686318837013,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryPanama,-0.37195079309974205,0.1383856009335296,-2.6877853663286846,0.00719276134365747,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryPhilippines,0.11353249113745542,0.07210536787564888,1.574535911573889,0.11536360601679246,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryPoland,-0.07422852895911926,0.07976674932781871,-0.9305698124172148,0.3520761359635556,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryPortugal,-0.44410560301381513,0.06708767570244947,-6.6197792420702415,3.5973568588546726e-11,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryRomania,0.15513442272914,0.09507141045594648,1.6317673418869185,0.10272850757037695,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountryRussia,-0.03653229843749998,0.06583805387377947,-0.5548812014938561,0.5789759207741777,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountrySaudi Arabia,-0.11642359323838031,0.18398987411111947,-0.6327717424713658,0.5268827122237892,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountrySerbia,0.20164427266808604,0.29821513992561494,0.6761704745050269,0.4989324161193127,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountrySingapore,-0.6087456558689607,0.19558255655526693,-3.1124741724957654,0.001855262466537725,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountrySouth Africa,-0.2836735737282754,0.07356429741725952,-3.8561310810768434,1.1519573319556134e-4,Amoxycillin clavulanate_I,Species+Country+Gender+Age
CountrySpain,-0.41998332798129995,0.05590549048820467,-7.512380703822122,5.806164509007584e-14,Amoxycillin clavulanate_I,Species+Country+Gender+Age
